Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2430,3.219355,3.174194,3.193548,3.06129,3.174194,3.112903,32734.43,20689.25,24600.02,10515.95,20689.25,13643.1,action
2447,3.193548,3.13871,3.209677,3.019355,3.196774,3.058064,24600.02,15957.19,29139.31,8822.07,25394.4,10364.8,action
2464,3.225806,3.151613,3.203226,3.006452,3.190323,3.106452,35652.21,17416.07,27142.03,8398.242,23852.38,13161,action
2481,3.164516,3.180645,3.180645,3.016129,3.187097,3.054839,19152.84,21851.91,21851.91,8712.501,23147.45,10217.63,action
2499,3.187097,3.164516,3.177419,3.035484,3.212903,3.103226,23147.45,19152.84,21255.28,9410,30248.92,12931.8,action
2516,3.2,3.180645,3.241935,2.993548,3.193548,3.116129,26240.03,21851.91,45783.38,8010.107,24600.02,13896.84,action
2533,3.190323,3.132258,3.177419,3.070968,3.232258,3.109677,23852.38,15311.92,21255.28,10994.93,39125.75,13397.96,action
2550,3.216129,3.154839,3.187097,3.051613,3.183871,3.112903,31443.88,17821.32,23147.45,10074.29,22481.69,13643.1,action
2567,3.167742,3.151613,3.196774,3.029032,3.167742,3.080645,19639.98,17416.07,25394.4,9166.429,19639.98,11516.17,action
2584,3.232258,3.193548,3.232258,3.003226,3.16129,3.045161,39125.75,24600.02,39125.75,8298.045,18688.36,9798.481,action
2602,3.190323,3.145161,3.174194,3.067742,3.241935,3.122581,23852.38,16656.24,20689.25,10830.83,45783.38,14431.99,action
2619,3.190323,3.125806,3.222581,3.006452,3.229032,3.058064,23852.38,14714.44,34132.53,8398.242,37310.04,10364.8,action
2636,3.177419,3.148387,3.245161,3.045161,3.248387,3.129032,21255.28,17028.07,48524.75,9798.481,51608.8,15007.54,action
2653,3.190323,3.151613,3.187097,3.051613,3.177419,3.064516,23852.38,17416.07,23147.45,10074.29,21255.28,10671.23,action
2670,3.164516,3.129032,3.183871,3.035484,3.193548,3.077419,19152.84,15007.54,22481.69,9410,24600.02,11337.39,action
2687,3.174194,3.141935,3.212903,3.025806,3.190323,3.074193,20689.25,16299.58,30248.92,9048.941,23852.38,11163.71,action
2705,3.219355,3.135484,3.193548,3.009677,3.174194,3.064516,32734.43,15628.23,24600.02,8500.668,20689.25,10671.23,action
2722,3.158064,3.132258,3.167742,2.996774,3.177419,3.051613,18244.99,15311.92,19639.98,8104.044,21255.28,10074.29,action
2739,3.235484,3.16129,3.174194,3.041935,3.196774,3.03871,41123.04,18688.36,20689.25,9665.75,25394.4,9536.297,action
2756,3.190323,3.122581,3.180645,3.080645,3.177419,3.070968,23852.38,14431.99,21851.91,11516.17,21255.28,10994.93,action
2774,3.177419,3.187097,3.174194,3.051613,3.248387,3.109677,21255.28,23147.45,20689.25,10074.29,51608.8,13397.96,action
2791,3.180645,3.141935,3.212903,3.022581,3.177419,3.122581,21851.91,16299.58,30248.92,8934.187,21255.28,14431.99,action
2809,3.209677,3.129032,3.193548,3.067742,3.180645,3.070968,29139.31,15007.54,24600.02,10830.83,21851.91,10994.93,action
2826,3.167742,3.174194,3.170968,3.045161,3.196774,3.058064,19639.98,20689.25,20151.48,9798.481,25394.4,10364.8,action
2843,3.235484,3.164516,3.203226,3.029032,3.2,3.06129,41123.04,19152.84,27142.03,9166.429,26240.03,10515.95,action
2860,3.23871,3.151613,3.180645,3.041935,3.174194,3.096774,43330.57,17416.07,21851.91,9665.75,20689.25,12495.24,action
2878,3.164516,3.203226,3.183871,3.048387,3.167742,3.109677,19152.84,27142.03,22481.69,9934.615,19639.98,13397.96,action
2895,3.219355,3.183871,3.206452,3.032258,3.187097,3.064516,32734.43,22481.69,28106.23,9286.748,23147.45,10671.23,action
2912,3.190323,3.203226,3.203226,3.06129,3.23871,3.1,23852.38,27142.03,27142.03,10515.95,43330.57,12710,action
2929,3.212903,3.196774,3.170968,3.006452,3.177419,3.048387,30248.92,25394.4,20151.48,8398.242,21255.28,9934.615,action
2946,3.222581,3.125806,3.183871,3.048387,3.180645,3.064516,34132.53,14714.44,22481.69,9934.615,21851.91,10671.23,action
2964,3.2,3.151613,3.180645,3.035484,3.193548,3.103226,26240.03,17416.07,21851.91,9410,24600.02,12931.8,action
2981,3.187097,3.167742,3.206452,3.016129,3.180645,3.077419,23147.45,19639.98,28106.23,8712.501,21851.91,11337.39,action
2998,3.212903,3.129032,3.187097,3.080645,3.174194,3.067742,30248.92,15007.54,23147.45,11516.17,20689.25,10830.83,action
3015,3.225806,3.174194,3.183871,3.022581,3.16129,3.06129,35652.21,20689.25,22481.69,8934.187,18688.36,10515.95,action
3032,3.203226,3.193548,3.193548,3.064516,3.16129,3.122581,27142.03,24600.02,24600.02,10671.23,18688.36,14431.99,action
3049,3.216129,3.170968,3.174194,3.067742,3.174194,3.080645,31443.88,20151.48,20689.25,10830.83,20689.25,11516.17,action
3066,3.190323,3.132258,3.190323,3.025806,3.196774,3.087097,23852.38,15311.92,23852.38,9048.941,25394.4,11890,action
3084,3.232258,3.129032,3.164516,3.035484,3.177419,3.129032,39125.75,15007.54,19152.84,9410,21255.28,15007.54,action
3101,3.16129,3.154839,3.177419,3.025806,3.23871,3.083871,18688.36,17821.32,21255.28,9048.941,43330.57,11700.3,action
3118,3.187097,3.203226,3.180645,3.022581,3.2,3.090322,23147.45,27142.03,21851.91,8934.187,26240.03,12085.54,action
3135,3.170968,3.193548,3.190323,3.064516,3.203226,3.067742,20151.48,24600.02,23852.38,10671.23,27142.03,10830.83,action
3152,3.183871,3.13871,3.196774,3.054839,3.23871,3.083871,22481.69,15957.19,25394.4,10217.63,43330.57,11700.3,action
3170,3.187097,3.129032,3.235484,3.058064,3.170968,3.122581,23147.45,15007.54,41123.04,10364.8,20151.48,14431.99,action
3187,3.212903,3.135484,3.216129,3.045161,3.219355,3.058064,30248.92,15628.23,31443.88,9798.481,32734.43,10364.8,action
3204,3.196774,3.145161,3.203226,3.022581,3.219355,3.083871,25394.4,16656.24,27142.03,8934.187,32734.43,11700.3,action
3221,3.219355,3.177419,3.212903,3.045161,3.193548,3.074193,32734.43,21255.28,30248.92,9798.481,24600.02,11163.71,action
3239,3.158064,3.206452,3.212903,3.019355,3.183871,3.125806,18244.99,28106.23,30248.92,8822.07,22481.69,14714.44,action
3256,3.219355,3.212903,3.164516,3.03871,3.23871,3.064516,32734.43,30248.92,19152.84,9536.297,43330.57,10671.23,action
3273,3.187097,3.13871,3.225806,3.016129,3.193548,3.112903,23147.45,15957.19,35652.21,8712.501,24600.02,13643.1,action
3290,3.219355,3.158064,3.235484,3.035484,3.187097,3.135484,32734.43,18244.99,41123.04,9410,23147.45,15628.23,action
3307,3.232258,3.132258,3.187097,3.048387,3.187097,3.132258,39125.75,15311.92,23147.45,9934.615,23147.45,15311.92,action
3324,3.187097,3.145161,3.248387,3.022581,3.174194,3.103226,23147.45,16656.24,51608.8,8934.187,20689.25,12931.8,action
3342,3.174194,3.203226,3.174194,3.022581,3.193548,3.067742,20689.25,27142.03,20689.25,8934.187,24600.02,10830.83,action
3359,3.167742,3.145161,3.219355,3.035484,3.177419,3.067742,19639.98,16656.24,32734.43,9410,21255.28,10830.83,action
3376,3.183871,3.177419,3.23871,3.080645,3.206452,3.109677,22481.69,21255.28,43330.57,11516.17,28106.23,13397.96,action
3393,3.180645,3.206452,3.174194,3.006452,3.241935,3.090322,21851.91,28106.23,20689.25,8398.242,45783.38,12085.54,transition
3410,3.245161,3.125806,3.235484,3.087097,3.219355,3.119355,48524.75,14714.44,41123.04,11890,32734.43,14159.64,transition
3427,3.225806,3.164516,3.241935,3.022581,3.2,3.135484,35652.21,19152.84,45783.38,8934.187,26240.03,15628.23,transition
3445,3.154839,3.167742,3.212903,3.035484,3.180645,3.122581,17821.32,19639.98,30248.92,9410,21851.91,14431.99,transition
3462,3.209677,3.170968,3.196774,3.029032,3.229032,3.090322,29139.31,20151.48,25394.4,9166.429,37310.04,12085.54,transition
3479,3.158064,3.209677,3.167742,2.993548,3.229032,3.119355,18244.99,29139.31,19639.98,8010.107,37310.04,14159.64,transition
3496,3.209677,3.174194,3.203226,3.012903,3.174194,3.067742,29139.31,20689.25,27142.03,8605.394,20689.25,10830.83,transition
