Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
1565,3.106452,3.112903,3.13871,2.63871,3.122581,2.770968,13161,13643.1,15957.19,3272,14431.99,4295,zero
1582,3.145161,3.132258,3.132258,2.635484,3.119355,2.751613,16656.24,15311.92,15311.92,3252.135,14159.64,4114.471,zero
1599,3.1,3.103226,3.080645,2.629032,3.096774,2.754839,12710,12931.8,11516.17,3212.98,12495.24,4143.669,zero
1616,3.112903,3.151613,1.358065,2.670968,3.125806,2.764516,13643.1,17416.07,573.4552,3481.847,14714.44,4233.374,transition
1633,3.158064,3.170968,1.1,2.616129,3.151613,2.748387,18244.99,20151.48,410.0001,3136.886,17416.07,4085.615,transition
1650,3.122581,3.154839,0.812903,2.612903,3.158064,2.767742,14431.99,17821.32,268.0156,3118.309,18244.99,4264,transition
1667,3.116129,3.109677,0.419355,2.616129,3.154839,2.770968,13896.84,13397.96,119.3729,3136.886,17821.32,4295,transition
1684,3.135484,3.129032,0.26129,2.667742,3.164516,2.748387,15628.23,15007.54,70.50955,3459.898,19152.84,4085.615,transition
1701,3.132258,3.116129,0.251613,2.635484,3.183871,2.8,15311.92,13896.84,67.68254,3252.135,22481.69,4592,transition
1718,3.13871,3.129032,0.23871,2.63871,3.132258,2.790323,15957.19,15007.54,63.94099,3272,15311.92,4489.241,transition
1735,3.170968,3.135484,0.235484,2.658064,3.129032,2.758065,20151.48,15628.23,63.01053,3395.376,15007.54,4173.214,transition
1752,3.129032,3.106452,0.254839,2.619355,3.132258,2.770968,15007.54,13161,68.62288,3155.639,15311.92,4295,transition
1769,3.135484,3.112903,0.235484,2.651613,3.125806,2.8,15628.23,13643.1,63.01053,3353.432,14714.44,4592,transition
1786,3.116129,3.116129,0.23871,2.641935,3.158064,2.877419,13896.84,13896.84,63.94099,3292.058,18244.99,5583.51,transition
1803,3.132258,3.077419,0.448387,2.648387,3.167742,2.970968,15311.92,11337.39,128.9367,3332.772,19639.98,7404.12,transition
1820,3.112903,3.119355,0.23871,2.667742,3.177419,2.974194,13643.1,14159.64,63.94099,3459.898,21255.28,7485.546,transition
1837,3.122581,3.129032,0.245161,2.651613,3.122581,2.932258,14431.99,15007.54,65.80782,3353.432,14431.99,6538.423,transition
1854,3.125806,3.096774,0.248387,2.648387,3.13871,2.806452,14714.44,12495.24,66.74419,3332.772,15957.19,4662.745,transition
1871,3.148387,3.109677,0.241935,2.632258,3.112903,3.103226,17028.07,13397.96,64.87341,3232.463,13643.1,12931.8,transition
1889,3.174194,3.080645,0.23871,2.651613,3.129032,3.119355,20689.25,11516.17,63.94099,3353.432,15007.54,14159.64,transition
1906,3.177419,3.080645,0.241935,2.654839,3.141935,2.983871,21255.28,11516.17,64.87341,3374.299,16299.58,7739.797,transition
1923,3.125806,3.093548,0.235484,2.648387,3.164516,2.787097,14714.44,12287.18,63.01053,3332.772,19152.84,4455.849,transition
1940,3.141935,3.090322,0.225806,2.603226,3.148387,2.764516,16299.58,12085.54,60.23085,3063.611,17028.07,4233.374,transition
1957,3.180645,3.096774,0.235484,2.616129,3.122581,2.76129,21851.91,12495.24,63.01053,3136.886,14431.99,4203.114,transition
1974,3.154839,3.116129,0.235484,2.664516,3.187097,2.764516,17821.32,13896.84,63.01053,3438.172,23147.45,4233.374,transition
1992,3.13871,3.064516,0.235484,2.596774,3.125806,2.8,15957.19,10671.23,63.01053,3027.981,14714.44,4592,transition
2009,3.13871,3.070968,0.232258,2.619355,3.180645,2.735484,15957.19,10994.93,62.08202,3155.639,21851.91,3973.486,transition
2026,3.122581,3.077419,0.235484,2.606452,3.141935,2.73871,14431.99,11337.39,63.01053,3081.674,16299.58,4001.035,transition
2043,3.177419,3.096774,0.235484,2.648387,3.13871,2.793548,21255.28,12495.24,63.01053,3332.772,15957.19,4523.057,transition
2061,3.145161,3.083871,0.235484,2.6,3.16129,2.764516,16656.24,11700.3,63.01053,3045.714,18688.36,4233.374,transition
2078,3.125806,3.074193,0.232258,2.587097,3.112903,2.777419,14714.44,11163.71,62.08202,2975.746,13643.1,4358.148,transition
2095,3.145161,3.096774,0.23871,2.580645,3.177419,2.754839,16656.24,12495.24,63.94099,2941.704,21255.28,4143.669,transition
2112,3.154839,3.103226,0.23871,2.590322,3.132258,2.796774,17821.32,12931.8,63.94099,2993,15311.92,4557.308,transition
2130,3.180645,3.087097,0.235484,2.570968,3.167742,2.745161,21851.91,11890,63.01053,2891.77,19639.98,4057.093,transition
2147,3.129032,3.112903,0.23871,2.580645,3.129032,2.741935,15007.54,13643.1,63.94099,2941.704,15007.54,4028.902,transition
2164,3.145161,3.090322,0.235484,2.574193,3.112903,2.754839,16656.24,12085.54,63.01053,2908.266,13643.1,4143.669,transition
2181,3.141935,3.112903,0.232258,2.554839,3.119355,2.76129,16299.58,13643.1,62.08202,2811.428,14159.64,4203.114,transition
2199,3.151613,3.109677,0.241935,2.596774,3.177419,2.774194,17416.07,13397.96,64.87341,3027.981,21255.28,4326.381,transition
