Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
1418,3.174194,3.190323,3.229032,2.93871,3.196774,3.23871,20689.25,23852.38,37310.04,6669.824,25394.4,43330.57,transition
1435,3.183871,3.219355,3.254839,2.945161,3.187097,3.177419,22481.69,32734.43,59098.63,6806.002,23147.45,21255.28,transition
1452,3.180645,3.174194,3.258065,2.970968,3.206452,3.229032,21851.91,20689.25,63707.75,7404.12,28106.23,37310.04,transition
1470,3.180645,3.245161,3.229032,2.977419,3.203226,3.248387,21851.91,48524.75,37310.04,7568.602,27142.03,51608.8,transition
1487,3.212903,3.187097,3.193548,2.96129,3.225806,3.180645,30248.92,23147.45,24600.02,7169.145,35652.21,21851.91,transition
1505,3.222581,3.180645,3.225806,2.987097,3.180645,3.170968,34132.53,21851.91,35652.21,7828.042,21851.91,20151.48,transition
1522,3.206452,3.229032,3.26129,2.977419,3.180645,3.2,28106.23,37310.04,69085.06,7568.602,21851.91,26240.03,transition
1540,3.170968,3.219355,3.206452,2.96129,3.206452,3.190323,20151.48,32734.43,28106.23,7169.145,28106.23,23852.38,transition
1557,3.158064,3.225806,3.219355,2.964516,3.180645,3.232258,18244.99,35652.21,32734.43,7245.964,21851.91,39125.75,transition
1575,3.183871,3.206452,3.203226,2.951613,3.203226,3.216129,22481.69,28106.23,27142.03,6947.224,27142.03,31443.88,transition
1592,3.177419,3.174194,3.209677,2.996774,3.187097,3.190323,21255.28,20689.25,29139.31,8104.044,23147.45,23852.38,transition
1610,3.174194,3.241935,3.206452,2.980645,3.222581,3.196774,20689.25,45783.38,28106.23,7653.334,34132.53,25394.4,transition
1627,3.174194,3.196774,3.222581,2.954839,3.203226,3.196774,20689.25,25394.4,34132.53,7019.815,27142.03,25394.4,transition
1645,3.164516,3.209677,3.187097,2.974194,3.206452,3.216129,19152.84,29139.31,23147.45,7485.546,28106.23,31443.88,transition
1662,3.225806,3.212903,3.206452,2.990323,3.187097,3.219355,35652.21,30248.92,28106.23,7918.126,23147.45,32734.43,transition
1680,3.170968,3.177419,3.206452,2.983871,3.225806,3.232258,20151.48,21255.28,28106.23,7739.797,35652.21,39125.75,transition
1697,3.135484,3.235484,3.203226,2.925807,3.193548,3.206452,15628.23,41123.04,27142.03,6411.554,24600.02,28106.23,transition
1715,3.145161,3.229032,3.248387,2.954839,3.212903,3.170968,16656.24,37310.04,51608.8,7019.815,30248.92,20151.48,transition
1732,3.154839,3.229032,3.245161,2.945161,3.206452,3.180645,17821.32,37310.04,48524.75,6806.002,28106.23,21851.91,transition
1750,3.167742,3.203226,3.241935,2.974194,3.251613,3.216129,19639.98,27142.03,45783.38,7485.546,55104.05,31443.88,transition
1767,3.119355,3.248387,3.245161,2.954839,3.193548,3.177419,14159.64,51608.8,48524.75,7019.815,24600.02,21255.28,transition
1784,3.112903,3.2,3.222581,2.932258,3.180645,3.225806,13643.1,26240.03,34132.53,6538.423,21851.91,35652.21,transition
1802,3.106452,3.229032,3.248387,2.941936,3.196774,3.190323,13161,37310.04,51608.8,6737.299,25394.4,23852.38,transition
1819,3.093548,3.174194,3.187097,2.980645,3.183871,3.180645,12287.18,20689.25,23147.45,7653.334,22481.69,21851.91,transition
1837,3.135484,3.225806,3.26129,3.009677,3.245161,3.183871,15628.23,35652.21,69085.06,8500.668,48524.75,22481.69,transition
1854,3.1,3.222581,3.225806,2.970968,3.193548,3.206452,12710,34132.53,35652.21,7404.12,24600.02,28106.23,transition
1871,3.074193,3.219355,3.196774,2.945161,3.203226,3.225806,11163.71,32734.43,25394.4,6806.002,27142.03,35652.21,transition
1889,3.135484,3.232258,3.177419,2.948387,3.187097,3.180645,15628.23,39125.75,21255.28,6875.965,23147.45,21851.91,transition
1906,3.141935,3.206452,3.235484,2.993548,3.241935,3.2,16299.58,28106.23,41123.04,8010.107,45783.38,26240.03,transition
1923,3.087097,3.180645,3.180645,2.951613,3.196774,3.190323,11890,21851.91,21851.91,6947.224,25394.4,23852.38,transition
1940,3.090322,3.183871,3.203226,3.019355,3.183871,3.167742,12085.54,22481.69,27142.03,8822.07,22481.69,19639.98,transition
1958,3.035484,3.16129,3.254839,2.96129,3.196774,3.203226,9410,18688.36,59098.63,7169.145,25394.4,27142.03,transition
1975,2.983871,3.248387,3.190323,2.996774,3.212903,3.174194,7739.797,51608.8,23852.38,8104.044,30248.92,20689.25,transition
1992,2.925807,3.180645,3.203226,3,3.183871,3.235484,6411.554,21851.91,27142.03,8200.002,22481.69,41123.04,transition
2009,2.793548,3.219355,3.196774,2.941936,3.23871,3.183871,4523.057,32734.43,25394.4,6737.299,43330.57,22481.69,transition
2027,2.612903,3.187097,3.187097,3.012903,3.187097,3.167742,3118.309,23147.45,23147.45,8605.394,23147.45,19639.98,transition
2044,2.609677,3.229032,3.203226,2.974194,3.229032,3.235484,3099.906,37310.04,27142.03,7485.546,37310.04,41123.04,transition
2062,2.632258,3.232258,3.203226,2.945161,3.206452,3.212903,3232.463,39125.75,27142.03,6806.002,28106.23,30248.92,transition
2079,2.635484,3.216129,3.212903,2.958065,3.222581,3.206452,3252.135,31443.88,30248.92,7093.775,34132.53,28106.23,transition
2097,2.616129,3.203226,3.2,2.935484,3.209677,3.225806,3136.886,27142.03,26240.03,6603.542,29139.31,35652.21,transition
